component_id,has_0h,has_24h
MLCC_C007224,True,True
MLCC_C007225,True,True
MLCC_C007226,True,True
MLCC_C007229,True,True
MLCC_C007230,True,True
MLCC_C007231,True,True
MLCC_C007233,True,True
MLCC_C007234,True,True
MLCC_C007237,True,True
MLCC_C007238,True,True
MLCC_C007239,True,True
MLCC_C007241,True,True
MLCC_C007242,True,True
MLCC_C007243,True,True
MLCC_C007244,True,True
MLCC_C007245,True,True
MLCC_C007246,True,True
MLCC_C007247,True,True
MLCC_C007248,True,True
MLCC_C007250,True,True
MLCC_C007255,True,True
MLCC_C007256,True,True
MLCC_C007258,True,True
MLCC_C007259,True,True
MLCC_C007260,True,True
MLCC_C007261,True,True
MLCC_C007263,True,True
MLCC_C007264,True,True
MLCC_C007266,True,True
MLCC_C007267,True,True
MLCC_C007268,True,True
MLCC_C007269,True,True
MLCC_C007270,True,True
MLCC_C007271,True,True
MLCC_C007275,True,True
MLCC_C007277,True,True
MLCC_C007279,True,True
MLCC_C007281,True,True
MLCC_C007282,True,True
MLCC_C007283,True,True
MLCC_C007287,True,True
MLCC_C007288,True,True
MLCC_C007289,True,True
MLCC_C007292,True,True
MLCC_C007293,True,True
MLCC_C007294,True,True
MLCC_C007296,True,True
MLCC_C007297,True,True
MLCC_C007298,True,True
MLCC_C007300,True,True
MLCC_C007301,True,True
MLCC_C007304,True,True
MLCC_C007305,True,True
MLCC_C007306,True,True
MLCC_C007309,True,True
MLCC_C007310,True,True
MLCC_C007312,True,True
MLCC_C007313,True,True
MLCC_C007314,True,True
MLCC_C007317,True,True
MLCC_C007319,True,True
MLCC_C007320,True,True
MLCC_C007321,True,True
MLCC_C007322,True,True
MLCC_C007327,True,True
MLCC_C007328,True,True
MLCC_C007329,True,True
MLCC_C007330,True,True
MLCC_C007331,True,True
MLCC_C007334,True,True
MLCC_C007336,True,True
MLCC_C007337,True,True
MLCC_C007339,True,True
MLCC_C007340,True,True
MLCC_C007342,True,True
MLCC_C007343,True,True
MLCC_C007344,True,True
MLCC_C007345,True,True
MLCC_C007346,True,True
MLCC_C007353,True,True
MLCC_C007354,True,True
MLCC_C007355,True,True
MLCC_C007357,True,True
MLCC_C007358,True,True
MLCC_C007360,True,True
MLCC_C007362,True,True
MLCC_C007363,True,True
MLCC_C007366,True,True
MLCC_C007369,True,True
MLCC_C007374,True,True
MLCC_C007376,True,True
MLCC_C007378,True,True
MLCC_C007379,True,True
MLCC_C007380,True,True
MLCC_C007381,True,True
MLCC_C007384,True,True
MLCC_C007385,True,True
MLCC_C007386,True,True
MLCC_C007387,True,True
MLCC_C007390,True,True
MLCC_C007391,True,True
MLCC_C007395,True,True
MLCC_C007396,True,True
MLCC_C007398,True,True
MLCC_C007400,True,True
MLCC_C007401,True,True
MLCC_C007405,True,True
MLCC_C007407,True,True
MLCC_C007408,True,True
MLCC_C007409,True,True
MLCC_C007410,True,True
MLCC_C007411,True,True
MLCC_C007412,True,True
MLCC_C007413,True,True
MLCC_C007414,True,True
MLCC_C007419,True,True
MLCC_C007420,True,True
MLCC_C007421,True,True
MLCC_C007422,True,True
MLCC_C007423,True,True
MLCC_C007425,True,True
MLCC_C007426,True,True
MLCC_C007427,True,True
MLCC_C007428,True,True
MLCC_C007429,True,True
MLCC_C007430,True,True
MLCC_C007431,True,True
MLCC_C007436,True,True
MLCC_C007437,True,True
MLCC_C007439,True,True
MLCC_C007440,True,True
MLCC_C007441,True,True
MLCC_C007443,True,True
MLCC_C007444,True,True
MLCC_C007445,True,True
MLCC_C007446,True,True
MLCC_C007448,True,True
MLCC_C007450,True,True
MLCC_C007453,True,True
MLCC_C007455,True,True
MLCC_C007456,True,True
MLCC_C007457,True,True
MLCC_C007458,True,True
MLCC_C007460,True,True
MLCC_C007462,True,True
MLCC_C007464,True,True
MLCC_C007465,True,True
MLCC_C007466,True,True
MLCC_C007467,True,True
MLCC_C007468,True,True
MLCC_C007470,True,True
MLCC_C007471,True,True
MLCC_C007473,True,True
MLCC_C007474,True,True
MLCC_C007475,True,True
MLCC_C007476,True,True
MLCC_C007477,True,True
MLCC_C007478,True,True
MLCC_C007481,True,True
MLCC_C007482,True,True
MLCC_C007483,True,True
MLCC_C007485,True,True
MLCC_C007486,True,True
MLCC_C007489,True,True
MLCC_C007490,True,True
MLCC_C007491,True,True
MLCC_C007492,True,True
MLCC_C007494,True,True
MLCC_C007496,True,True
MLCC_C007497,True,True
MLCC_C007499,True,True
MLCC_C007502,True,True
MLCC_C007503,True,True
MLCC_C007504,True,True
MLCC_C007506,True,True
MLCC_C007507,True,True
MLCC_C007509,True,True
MLCC_C007510,True,True
MLCC_C007514,True,True
MLCC_C007516,True,True
MLCC_C007517,True,True
MLCC_C007518,True,True
MLCC_C007519,True,True
MLCC_C007520,True,True
MLCC_C007521,True,True
MLCC_C007522,True,True
MLCC_C007527,True,True
MLCC_C007530,True,True
MLCC_C007531,True,True
MLCC_C007533,True,True
MLCC_C007534,True,True
MLCC_C007537,True,True
MLCC_C007538,True,True
MLCC_C007542,True,True
MLCC_C007543,True,True
MLCC_C007545,True,True
MLCC_C007548,True,True
MLCC_C007549,True,True
MLCC_C007550,True,True
MLCC_C007552,True,True
MLCC_C007553,True,True
MLCC_C007555,True,True
MLCC_C007556,True,True
MLCC_C007558,True,True
MLCC_C007559,True,True
MLCC_C007560,True,True
MLCC_C007561,True,True
MLCC_C007562,True,True
MLCC_C007563,True,True
MLCC_C007564,True,True
MLCC_C007565,True,True
MLCC_C007570,True,True
MLCC_C007571,True,True
MLCC_C007572,True,True
MLCC_C007574,True,True
MLCC_C007575,True,True
MLCC_C007578,True,True
MLCC_C007579,True,True
MLCC_C007581,True,True
MLCC_C007582,True,True
MLCC_C007583,True,True
MLCC_C007584,True,True
MLCC_C007585,True,True
MLCC_C007586,True,True
MLCC_C007588,True,True
MLCC_C007589,True,True
MLCC_C007590,True,True
MLCC_C007591,True,True
MLCC_C007592,True,True
MLCC_C007595,True,True
MLCC_C007596,True,True
MLCC_C007599,True,True
MLCC_C007600,True,True
MLCC_C007601,True,True
MLCC_C007603,True,True
MLCC_C007605,True,True
MLCC_C007606,True,True
MLCC_C007607,True,True
MLCC_C007608,True,True
MLCC_C007610,True,True
MLCC_C007611,True,True
MLCC_C007612,True,True
MLCC_C007613,True,True
MLCC_C007614,True,True
MLCC_C007615,True,True
MLCC_C007616,True,True
MLCC_C007617,True,True
MLCC_C007618,True,True
MLCC_C007619,True,True
MLCC_C007620,True,True
MLCC_C007622,True,True
MLCC_C007623,True,True
MLCC_C007624,True,True
MLCC_C007625,True,True
MLCC_C007627,True,True
MLCC_C007628,True,True
MLCC_C007629,True,True
MLCC_C007632,True,True
MLCC_C007634,True,True
MLCC_C007636,True,True
MLCC_C007637,True,True
MLCC_C007638,True,True
MLCC_C007639,True,True
MLCC_C007641,True,True
MLCC_C007642,True,True
MLCC_C007643,True,True
MLCC_C007645,True,True
MLCC_C007646,True,True
MLCC_C007648,True,True
MLCC_C007650,True,True
MLCC_C007652,True,True
MLCC_C007653,True,True
MLCC_C007657,True,True
MLCC_C007658,True,True
MLCC_C007659,True,True
MLCC_C007660,True,True
MLCC_C007661,True,True
MLCC_C007662,True,True
MLCC_C007664,True,True
MLCC_C007666,True,True
MLCC_C007667,True,True
MLCC_C007669,True,True
MLCC_C007670,True,True
MLCC_C007671,True,True
MLCC_C007673,True,True
MLCC_C007674,True,True
MLCC_C007677,True,True
MLCC_C007679,True,True
MLCC_C007680,True,True
MLCC_C007683,True,True
MLCC_C007693,True,True
MLCC_C007694,True,True
MLCC_C007697,True,True
MLCC_C007698,True,True
MLCC_C007701,True,True
MLCC_C007702,True,True
MLCC_C007703,True,True
MLCC_C007704,True,True
MLCC_C007705,True,True
MLCC_C007706,True,True
MLCC_C007708,True,True
MLCC_C007710,True,True
MLCC_C007711,True,True
MLCC_C007712,True,True
MLCC_C007713,True,True
MLCC_C007715,True,True
MLCC_C007717,True,True
MLCC_C007719,True,True
MLCC_C007720,True,True
MLCC_C007721,True,True
MLCC_C007725,True,True
MLCC_C007726,True,True
MLCC_C007727,True,True
MLCC_C007729,True,True
MLCC_C007730,True,True
MLCC_C007732,True,True
MLCC_C007734,True,True
MLCC_C007735,True,True
MLCC_C007736,True,True
MLCC_C007739,True,True
MLCC_C007740,True,True
MLCC_C007741,True,True
MLCC_C007742,True,True
MLCC_C007743,True,True
MLCC_C007748,True,True
MLCC_C007753,True,True
MLCC_C007758,True,True
MLCC_C007760,True,True
MLCC_C007761,True,True
MLCC_C007762,True,True
MLCC_C007763,True,True
MLCC_C007766,True,True
MLCC_C007767,True,True
MLCC_C007768,True,True
MLCC_C007769,True,True
MLCC_C007770,True,True
MLCC_C007771,True,True
MLCC_C007773,True,True
MLCC_C007774,True,True
MLCC_C007775,True,True
MLCC_C007776,True,True
MLCC_C007780,True,True
MLCC_C007781,True,True
MLCC_C007783,True,True
MLCC_C007785,True,True
MLCC_C007786,True,True
MLCC_C007787,True,True
MLCC_C007788,True,True
MLCC_C007790,True,True
MLCC_C007791,True,True
MLCC_C007794,True,True
MLCC_C007795,True,True
MLCC_C007799,True,True
MLCC_C007800,True,True
MLCC_C007801,True,True
MLCC_C007802,True,True
MLCC_C007807,True,True
MLCC_C007808,True,True
MLCC_C007809,True,True
MLCC_C007810,True,True
MLCC_C007811,True,True
MLCC_C007812,True,True
MLCC_C007813,True,True
MLCC_C007814,True,True
MLCC_C007821,True,True
MLCC_C007822,True,True
MLCC_C007823,True,True
MLCC_C007824,True,True
MLCC_C007825,True,True
MLCC_C007826,True,True
MLCC_C007827,True,True
MLCC_C007829,True,True
MLCC_C007830,True,True
MLCC_C007832,True,True
MLCC_C007833,True,True
MLCC_C007835,True,True
MLCC_C007836,True,True
MLCC_C007837,True,True
MLCC_C007839,True,True
MLCC_C007840,True,True
MLCC_C007841,True,True
MLCC_C007842,True,True
MLCC_C007844,True,True
MLCC_C007845,True,True
MLCC_C007847,True,True
MLCC_C007848,True,True
MLCC_C007849,True,True
MLCC_C007851,True,True
MLCC_C007852,True,True
MLCC_C007853,True,True
MLCC_C007854,True,True
MLCC_C007855,True,True
MLCC_C007857,True,True
MLCC_C007860,True,True
MLCC_C007861,True,True
MLCC_C007862,True,True
MLCC_C007864,True,True
MLCC_C007865,True,True
MLCC_C007870,True,True
MLCC_C007871,True,True
MLCC_C007873,True,True
MLCC_C007875,True,True
MLCC_C007876,True,True
MLCC_C007877,True,True
MLCC_C007880,True,True
MLCC_C007881,True,True
MLCC_C007882,True,True
MLCC_C007883,True,True
MLCC_C007885,True,True
MLCC_C007886,True,True
MLCC_C007888,True,True
MLCC_C007894,True,True
MLCC_C007895,True,True
MLCC_C007896,True,True
MLCC_C007898,True,True
MLCC_C007899,True,True
MLCC_C007901,True,True
MLCC_C007903,True,True
MLCC_C007904,True,True
MLCC_C007906,True,True
MLCC_C007907,True,True
MLCC_C007908,True,True
MLCC_C007909,True,True
MLCC_C007910,True,True
MLCC_C007912,True,True
MLCC_C007913,True,True
MLCC_C007914,True,True
MLCC_C007919,True,True
MLCC_C007922,True,True
MLCC_C007924,True,True
MLCC_C007926,True,True
MLCC_C007929,True,True
MLCC_C007931,True,True
MLCC_C007932,True,True
MLCC_C007933,True,True
MLCC_C007934,True,True
MLCC_C007935,True,True
MLCC_C007940,True,True
MLCC_C007941,True,True
MLCC_C007942,True,True
MLCC_C007943,True,True
MLCC_C007946,True,True
MLCC_C007948,True,True
MLCC_C007951,True,True
MLCC_C007952,True,True
MLCC_C007953,True,True
MLCC_C007955,True,True
MLCC_C007956,True,True
MLCC_C007957,True,True
MLCC_C007958,True,True
MLCC_C007960,True,True
MLCC_C007961,True,True
MLCC_C007962,True,True
MLCC_C007964,True,True
MLCC_C007968,True,True
MLCC_C007969,True,True
MLCC_C007970,True,True
MLCC_C007971,True,True
MLCC_C007973,True,True
MLCC_C007974,True,True
MLCC_C007976,True,True
MLCC_C007978,True,True
MLCC_C007981,True,True
MLCC_C007982,True,True
MLCC_C007984,True,True
MLCC_C007985,True,True
MLCC_C007986,True,True
MLCC_C007987,True,True
MLCC_C007989,True,True
MLCC_C007990,True,True
MLCC_C007991,True,True
MLCC_C007992,True,True
MLCC_C007993,True,True
MLCC_C007994,True,True
MLCC_C007995,True,True
MLCC_C007998,True,True
MLCC_C007999,True,True
MLCC_C008001,True,True
MLCC_C008002,True,True
MLCC_C008003,True,True
MLCC_C008006,True,True
MLCC_C008008,True,True
MLCC_C008009,True,True
MLCC_C008010,True,True
MLCC_C008013,True,True
MLCC_C008015,True,True
MLCC_C008016,True,True
MLCC_C008018,True,True
MLCC_C008019,True,True
MLCC_C008023,True,True
MLCC_C008024,True,True
MLCC_C008025,True,True
MLCC_C008029,True,True
MLCC_C008031,True,True
MLCC_C008032,True,True
MLCC_C008036,True,True
MLCC_C008038,True,True
MLCC_C008039,True,True
MLCC_C008040,True,True
MLCC_C008041,True,True
MLCC_C008043,True,True
MLCC_C008044,True,True
MLCC_C008045,True,True
MLCC_C008046,True,True
MLCC_C008047,True,True
MLCC_C008048,True,True
MLCC_C008049,True,True
MLCC_C008050,True,True
MLCC_C008051,True,True
MLCC_C008053,True,True
MLCC_C008054,True,True
MLCC_C008055,True,True
MLCC_C008057,True,True
MLCC_C008058,True,True
MLCC_C008059,True,True
MLCC_C008064,True,True
MLCC_C008065,True,True
MLCC_C008066,True,True
MLCC_C008067,True,True
MLCC_C008070,True,True
MLCC_C008072,True,True
MLCC_C008073,True,True
MLCC_C008074,True,True
MLCC_C008075,True,True
MLCC_C008076,True,True
MLCC_C008077,True,True
MLCC_C008081,True,True
MLCC_C008083,True,True
MLCC_C008086,True,True
MLCC_C008091,True,True
MLCC_C008092,True,True
MLCC_C008093,True,True
MLCC_C008095,True,True
MLCC_C008096,True,True
MLCC_C008098,True,True
MLCC_C008100,True,True
MLCC_C008101,True,True
MLCC_C008102,True,True
MLCC_C008103,True,True
MLCC_C008104,True,True
MLCC_C008106,True,True
MLCC_C008107,True,True
MLCC_C008108,True,True
MLCC_C008110,True,True
MLCC_C008111,True,True
MLCC_C008114,True,True
MLCC_C008116,True,True
MLCC_C008117,True,True
MLCC_C008118,True,True
MLCC_C008119,True,True
MLCC_C008120,True,True
MLCC_C008121,True,True
MLCC_C008122,True,True
MLCC_C008123,True,True
MLCC_C008124,True,True
MLCC_C008127,True,True
MLCC_C008129,True,True
MLCC_C008130,True,True
MLCC_C008131,True,True
MLCC_C008133,True,True
MLCC_C008135,True,True
MLCC_C008136,True,True
MLCC_C008137,True,True
MLCC_C008138,True,True
MLCC_C008139,True,True
MLCC_C008140,True,True
MLCC_C008144,True,True
MLCC_C008145,True,True
MLCC_C008149,True,True
MLCC_C008150,True,True
MLCC_C008151,True,True
MLCC_C008152,True,True
MLCC_C008153,True,True
MLCC_C008156,True,True
MLCC_C008157,True,True
MLCC_C008158,True,True
MLCC_C008159,True,True
MLCC_C008161,True,True
MLCC_C008163,True,True
MLCC_C008164,True,True
MLCC_C008166,True,True
MLCC_C008168,True,True
MLCC_C008169,True,True
MLCC_C008171,True,True
MLCC_C008172,True,True
MLCC_C008173,True,True
MLCC_C008174,True,True
MLCC_C008175,True,True
MLCC_C008178,True,True
MLCC_C008180,True,True
MLCC_C008182,True,True
MLCC_C008183,True,True
MLCC_C008184,True,True
MLCC_C008185,True,True
MLCC_C008188,True,True
MLCC_C008189,True,True
MLCC_C008191,True,True
MLCC_C008194,True,True
MLCC_C008196,True,True
MLCC_C008197,True,True
MLCC_C008198,True,True
MLCC_C008200,True,True
MLCC_C008201,True,True
MLCC_C008202,True,True
MLCC_C008203,True,True
MLCC_C008205,True,True
MLCC_C008206,True,True
MLCC_C008208,True,True
MLCC_C008209,True,True
MLCC_C008210,True,True
MLCC_C008211,True,True
MLCC_C008212,True,True
MLCC_C008213,True,True
MLCC_C008214,True,True
MLCC_C008218,True,True
MLCC_C008222,True,True
MLCC_C008223,True,True
MLCC_C008224,True,True
MLCC_C008225,True,True
MLCC_C008226,True,True
MLCC_C008230,True,True
MLCC_C008231,True,True
MLCC_C008232,True,True
MLCC_C008239,True,True
MLCC_C008242,True,True
MLCC_C008244,True,True
MLCC_C008245,True,True
MLCC_C008246,True,True
MLCC_C008248,True,True
MLCC_C008249,True,True
MLCC_C008250,True,True
MLCC_C008252,True,True
MLCC_C008254,True,True
MLCC_C008255,True,True
MLCC_C008256,True,True
MLCC_C008257,True,True
MLCC_C008261,True,True
MLCC_C008264,True,True
MLCC_C008266,True,True
MLCC_C008267,True,True
MLCC_C008269,True,True
MLCC_C008270,True,True
MLCC_C008272,True,True
MLCC_C008273,True,True
MLCC_C008274,True,True
MLCC_C008275,True,True
MLCC_C008277,True,True
MLCC_C008280,True,True
MLCC_C008284,True,True
MLCC_C008285,True,True
MLCC_C008286,True,True
MLCC_C008288,True,True
MLCC_C008290,True,True
MLCC_C008291,True,True
MLCC_C008292,True,True
MLCC_C008299,True,True
MLCC_C008302,True,True
MLCC_C008303,True,True
MLCC_C008304,True,True
MLCC_C008309,True,True
MLCC_C008312,True,True
MLCC_C008313,True,True
MLCC_C008316,True,True
MLCC_C008317,True,True
MLCC_C008318,True,True
MLCC_C008319,True,True
MLCC_C008322,True,True
MLCC_C008324,True,True
MLCC_C008326,True,True
MLCC_C008327,True,True
MLCC_C008328,True,True
MLCC_C008330,True,True
MLCC_C008333,True,True
MLCC_C008334,True,True
MLCC_C008335,True,True
MLCC_C008336,True,True
MLCC_C008338,True,True
MLCC_C008340,True,True
MLCC_C008341,True,True
MLCC_C008343,True,True
MLCC_C008347,True,True
MLCC_C008350,True,True
MLCC_C008351,True,True
MLCC_C008353,True,True
MLCC_C008354,True,True
MLCC_C008355,True,True
MLCC_C008360,True,True
MLCC_C008362,True,True
MLCC_C008363,True,True
MLCC_C008364,True,True
MLCC_C008365,True,True
MLCC_C008367,True,True
MLCC_C008369,True,True
MLCC_C008371,True,True
MLCC_C008372,True,True
MLCC_C008374,True,True
MLCC_C008375,True,True
MLCC_C008376,True,True
MLCC_C008377,True,True
MLCC_C008378,True,True
MLCC_C008379,True,True
MLCC_C008381,True,True
MLCC_C008383,True,True
MLCC_C008384,True,True
MLCC_C008388,True,True
MLCC_C008389,True,True
MLCC_C008390,True,True
MLCC_C008391,True,True
MLCC_C008393,True,True
MLCC_C008396,True,True
MLCC_C008399,True,True
MLCC_C008400,True,True
MLCC_C008401,True,True
MLCC_C008403,True,True
MLCC_C008404,True,True
MLCC_C008407,True,True
MLCC_C008408,True,True
MLCC_C008410,True,True
MLCC_C008411,True,True
MLCC_C008412,True,True
MLCC_C008414,True,True
MLCC_C008415,True,True
MLCC_C008416,True,True
MLCC_C008420,True,True
MLCC_C008421,True,True
MLCC_C008422,True,True
MLCC_C008423,True,True
MLCC_C008424,True,True
MLCC_C008425,True,True
MLCC_C008427,True,True
MLCC_C008429,True,True
MLCC_C008430,True,True
MLCC_C008432,True,True
MLCC_C008433,True,True
MLCC_C008434,True,True
MLCC_C008435,True,True
MLCC_C008436,True,True
MLCC_C008439,True,True
MLCC_C008440,True,True
MLCC_C008444,True,True
MLCC_C008447,True,True
MLCC_C008451,True,True
MLCC_C008452,True,True
MLCC_C008453,True,True
MLCC_C008455,True,True
MLCC_C008456,True,True
MLCC_C008458,True,True
MLCC_C008461,True,True
MLCC_C008464,True,True
MLCC_C008465,True,True
MLCC_C008468,True,True
MLCC_C008469,True,True
MLCC_C008472,True,True
MLCC_C008475,True,True
MLCC_C008476,True,True
MLCC_C008478,True,True
MLCC_C008479,True,True
MLCC_C008480,True,True
MLCC_C008481,True,True
MLCC_C008482,True,True
MLCC_C008483,True,True
MLCC_C008485,True,True
MLCC_C008487,True,True
MLCC_C008488,True,True
MLCC_C008489,True,True
MLCC_C008490,True,True
MLCC_C008493,True,True
MLCC_C008494,True,True
MLCC_C008495,True,True
MLCC_C008496,True,True
MLCC_C008497,True,True
MLCC_C008498,True,True
MLCC_C008499,True,True
MLCC_C008500,True,True
MLCC_C008501,True,True
MLCC_C008506,True,True
MLCC_C008509,True,True
MLCC_C008510,True,True
MLCC_C008511,True,True
MLCC_C008512,True,True
MLCC_C008514,True,True
MLCC_C008515,True,True
MLCC_C008516,True,True
MLCC_C008517,True,True
MLCC_C008519,True,True
MLCC_C008524,True,True
MLCC_C008526,True,True
MLCC_C008527,True,True
MLCC_C008529,True,True
MLCC_C008530,True,True
MLCC_C008531,True,True
MLCC_C008532,True,True
MLCC_C008533,True,True
MLCC_C008535,True,True
MLCC_C008536,True,True
MLCC_C008538,True,True
MLCC_C008539,True,True
MLCC_C008540,True,True
MLCC_C008542,True,True
MLCC_C008543,True,True
MLCC_C008544,True,True
MLCC_C008545,True,True
MLCC_C008546,True,True
MLCC_C008547,True,True
MLCC_C008551,True,True
MLCC_C008552,True,True
MLCC_C008553,True,True
MLCC_C008554,True,True
MLCC_C008555,True,True
MLCC_C008556,True,True
MLCC_C008557,True,True
MLCC_C008558,True,True
MLCC_C008560,True,True
MLCC_C008563,True,True
MLCC_C008565,True,True
MLCC_C008566,True,True
MLCC_C008567,True,True
MLCC_C008568,True,True
MLCC_C008569,True,True
MLCC_C008571,True,True
MLCC_C008573,True,True
MLCC_C008575,True,True
MLCC_C008576,True,True
MLCC_C008578,True,True
MLCC_C008579,True,True
MLCC_C008581,True,True
MLCC_C008582,True,True
MLCC_C008583,True,True
MLCC_C008584,True,True
MLCC_C008590,True,True
MLCC_C008592,True,True
MLCC_C008593,True,True
MLCC_C008595,True,True
MLCC_C008596,True,True
MLCC_C008597,True,True
MLCC_C008598,True,True
MLCC_C008599,True,True
MLCC_C008600,True,True
MLCC_C008601,True,True
MLCC_C008602,True,True
MLCC_C008603,True,True
MLCC_C008606,True,True
MLCC_C008607,True,True
MLCC_C008608,True,True
MLCC_C008611,True,True
MLCC_C008615,True,True
MLCC_C008616,True,True
MLCC_C008617,True,True
MLCC_C008621,True,True
MLCC_C008622,True,True
MLCC_C008624,True,True
MLCC_C008625,True,True
MLCC_C008626,True,True
MLCC_C008628,True,True
MLCC_C008629,True,True
MLCC_C008630,True,True
MLCC_C008634,True,True
MLCC_C008636,True,True
MLCC_C008637,True,True
MLCC_C008638,True,True
MLCC_C008641,True,True
MLCC_C008643,True,True
MLCC_C008645,True,True
MLCC_C008646,True,True
MLCC_C008647,True,True
MLCC_C008648,True,True
MLCC_C008651,True,True
MLCC_C008653,True,True
MLCC_C008654,True,True
MLCC_C008657,True,True
MLCC_C008659,True,True
MLCC_C008661,True,True
MLCC_C008662,True,True
MLCC_C008663,True,True
MLCC_C008665,True,True
MLCC_C008668,True,True
MLCC_C008669,True,True
MLCC_C008673,True,True
MLCC_C008674,True,True
MLCC_C008675,True,True
MLCC_C008677,True,True
MLCC_C008678,True,True
MLCC_C008680,True,True
MLCC_C008681,True,True
MLCC_C008686,True,True
MLCC_C008687,True,True
MLCC_C008688,True,True
MLCC_C008690,True,True
MLCC_C008691,True,True
MLCC_C008692,True,True
MLCC_C008693,True,True
MLCC_C008694,True,True
MLCC_C008695,True,True
MLCC_C008696,True,True
MLCC_C008697,True,True
MLCC_C008699,True,True
MLCC_C008700,True,True
MLCC_C008702,True,True
MLCC_C008704,True,True
MLCC_C008709,True,True
MLCC_C008712,True,True
MLCC_C008715,True,True
MLCC_C008716,True,True
MLCC_C008717,True,True
MLCC_C008718,True,True
MLCC_C008720,True,True
MLCC_C008721,True,True
MLCC_C008722,True,True
MLCC_C008724,True,True
MLCC_C008725,True,True
MLCC_C008726,True,True
MLCC_C008727,True,True
MLCC_C008728,True,True
MLCC_C008729,True,True
MLCC_C008730,True,True
MLCC_C008731,True,True
MLCC_C008732,True,True
MLCC_C008733,True,True
MLCC_C008734,True,True
MLCC_C008737,True,True
MLCC_C008738,True,True
MLCC_C008741,True,True
MLCC_C008743,True,True
MLCC_C008745,True,True
MLCC_C008749,True,True
MLCC_C008750,True,True
MLCC_C008752,True,True
MLCC_C008757,True,True
MLCC_C008759,True,True
MLCC_C008762,True,True
MLCC_C008763,True,True
MLCC_C008765,True,True
MLCC_C008767,True,True
MLCC_C008768,True,True
MLCC_C008770,True,True
MLCC_C008771,True,True
MLCC_C008773,True,True
MLCC_C008774,True,True
MLCC_C008776,True,True
MLCC_C008778,True,True
MLCC_C008779,True,True
MLCC_C008782,True,True
MLCC_C008784,True,True
MLCC_C008785,True,True
MLCC_C008786,True,True
MLCC_C008789,True,True
MLCC_C008790,True,True
MLCC_C008792,True,True
MLCC_C008795,True,True
MLCC_C008796,True,True
MLCC_C008797,True,True
MLCC_C008798,True,True
MLCC_C008799,True,True
MLCC_C008802,True,True
MLCC_C008804,True,True
MLCC_C008805,True,True
MLCC_C008807,True,True
MLCC_C008808,True,True
MLCC_C008810,True,True
MLCC_C008811,True,True
MLCC_C008815,True,True
MLCC_C008817,True,True
MLCC_C008819,True,True
MLCC_C008821,True,True
MLCC_C008822,True,True
MLCC_C008824,True,True
MLCC_C008825,True,True
MLCC_C008826,True,True
MLCC_C008830,True,True
MLCC_C008831,True,True
MLCC_C008832,True,True
MLCC_C008833,True,True
MLCC_C008834,True,True
MLCC_C008835,True,True
MLCC_C008836,True,True
MLCC_C008837,True,True
MLCC_C008838,True,True
MLCC_C008839,True,True
MLCC_C008840,True,True
MLCC_C008841,True,True
MLCC_C008842,True,True
MLCC_C008843,True,True
MLCC_C008847,True,True
MLCC_C008848,True,True
MLCC_C008849,True,True
MLCC_C008855,True,True
MLCC_C008857,True,True
MLCC_C008858,True,True
MLCC_C008859,True,True
MLCC_C008862,True,True
MLCC_C008863,True,True
MLCC_C008864,True,True
MLCC_C008865,True,True
MLCC_C008866,True,True
MLCC_C008867,True,True
MLCC_C008871,True,True
MLCC_C008872,True,True
MLCC_C008874,True,True
MLCC_C008877,True,True
MLCC_C008879,True,True
MLCC_C008880,True,True
MLCC_C008883,True,True
MLCC_C008884,True,True
MLCC_C008886,True,True
MLCC_C008888,True,True
MLCC_C008889,True,True
MLCC_C008890,True,True
MLCC_C008891,True,True
MLCC_C008894,True,True
MLCC_C008895,True,True
MLCC_C008897,True,True
MLCC_C008898,True,True
MLCC_C008899,True,True
MLCC_C008900,True,True
MLCC_C008902,True,True
MLCC_C008903,True,True
MLCC_C008904,True,True
MLCC_C008906,True,True
MLCC_C008907,True,True
MLCC_C008908,True,True
MLCC_C008909,True,True
MLCC_C008910,True,True
MLCC_C008911,True,True
MLCC_C008917,True,True
MLCC_C008920,True,True
MLCC_C008921,True,True
MLCC_C008923,True,True
MLCC_C008924,True,True
MLCC_C008925,True,True
MLCC_C008926,True,True
MLCC_C008927,True,True
MLCC_C008929,True,True
MLCC_C008932,True,True
MLCC_C008933,True,True
MLCC_C008934,True,True
MLCC_C008936,True,True
MLCC_C008937,True,True
MLCC_C008939,True,True
MLCC_C008941,True,True
MLCC_C008942,True,True
MLCC_C008944,True,True
MLCC_C008947,True,True
MLCC_C008948,True,True
MLCC_C008949,True,True
MLCC_C008950,True,True
MLCC_C008951,True,True
MLCC_C008955,True,True
MLCC_C008959,True,True
MLCC_C008960,True,True
MLCC_C008961,True,True
MLCC_C008963,True,True
MLCC_C008964,True,True
MLCC_C008965,True,True
MLCC_C008966,True,True
MLCC_C008968,True,True
MLCC_C008969,True,True
MLCC_C008970,True,True
MLCC_C008971,True,True
MLCC_C008972,True,True
MLCC_C008976,True,True
MLCC_C008977,True,True
MLCC_C008979,True,True
MLCC_C008980,True,True
MLCC_C008983,True,True
MLCC_C008984,True,True
MLCC_C008985,True,True
MLCC_C008986,True,True
MLCC_C008989,True,True
MLCC_C008991,True,True
MLCC_C008994,True,True
MLCC_C008996,True,True
MLCC_C008997,True,True
MLCC_C008998,True,True
MLCC_C009000,True,True
MLCC_C009001,True,True
